s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"First_Ceiling_Gas_Temperature","Fourth_Ceiling_Gas_Temperature","Second_Ceiling_Gas_Temperature","Third_Ceiling_Gas_Temperature","First_Ceiling_Gas_Temperature1","Fourth_Ceiling_Gas_Temperature1","Second_Ceiling_Gas_Temperature1","Third_Ceiling_Gas_Temperature1","0.5_TREE1_TEMPERATURE_THERMOCOUPLE","0.5_TREE1_THERMOCOUPLE","0.7_TREE1_TEMPERATURE_THERMOCOUPLE","0.7_TREE1_THERMOCOUPLE","0.9_TREE1_TEMPERATURE_THERMOCOUPLE","0.9_TREE1_THERMOCOUPLE","1.2_TREE1_TEMPERATURE_THERMOCOUPLE","1.2_TREE1_THERMOCOUPLE","1.5_TREE1_TEMPERATURE_THERMOCOUPLE","1.5_TREE1_THERMOCOUPLE","0.5_TREE2_TEMPERATURE_THERMOCOUPLE","0.5_TREE2_THERMOCOUPLE","0.7_TREE2_TEMPERATURE_THERMOCOUPLE","0.7_TREE2_THERMOCOUPLE","0.9_TREE2_TEMPERATURE_THERMOCOUPLE","0.9_TREE2_THERMOCOUPLE","1.2_TREE2_TEMPERATURE_THERMOCOUPLE","1.2_TREE2_THERMOCOUPLE","1.5_TREE2_TEMPERATURE_THERMOCOUPLE","1.5_TREE2_THERMOCOUPLE"
 1.7203440E+001, 3.6095211E+001, 3.8801072E+001, 3.8194140E+001, 4.0345972E+001, 3.1111882E+001, 3.2025276E+001, 3.1880710E+001, 3.2759376E+001, 2.7471369E+001, 2.8139054E+001, 2.7381863E+001, 2.7795021E+001, 2.7344627E+001, 2.7673850E+001, 2.7373266E+001, 2.7479597E+001, 3.3499221E+001, 2.9033081E+001, 2.7122245E+001, 2.7215112E+001, 2.7105817E+001, 2.7216901E+001, 2.7094141E+001, 2.7163170E+001, 2.7229834E+001, 2.7172882E+001, 4.1657460E+001, 3.0982972E+001
 1.7603570E+001, 3.6598403E+001, 3.9269473E+001, 3.8615061E+001, 4.0783461E+001, 3.1355613E+001, 3.2281604E+001, 3.2101047E+001, 3.3004229E+001, 2.7478194E+001, 2.8156831E+001, 2.7399057E+001, 2.7810480E+001, 2.7357187E+001, 2.7687227E+001, 2.7432412E+001, 2.7497689E+001, 3.4804670E+001, 2.9365379E+001, 2.7124281E+001, 2.7219335E+001, 2.7108822E+001, 2.7221316E+001, 2.7098187E+001, 2.7167594E+001, 2.7263630E+001, 2.7184058E+001, 4.3428352E+001, 3.1628801E+001
 1.8005164E+001, 3.7110257E+001, 3.9701110E+001, 3.9093393E+001, 4.1228509E+001, 3.1602696E+001, 3.2526622E+001, 3.2345416E+001, 3.3261220E+001, 2.7485653E+001, 2.8174511E+001, 2.7417087E+001, 2.7826715E+001, 2.7372520E+001, 2.7701064E+001, 2.7493530E+001, 2.7518392E+001, 3.5821689E+001, 2.9741365E+001, 2.7126564E+001, 2.7223504E+001, 2.7111638E+001, 2.7225748E+001, 2.7102510E+001, 2.7172233E+001, 2.7281331E+001, 2.7195975E+001, 4.4292230E+001, 3.2279029E+001
 1.8403838E+001, 3.7622884E+001, 4.0102932E+001, 3.9654640E+001, 4.1670614E+001, 3.1848163E+001, 3.2761293E+001, 3.2628928E+001, 3.3524274E+001, 2.7493337E+001, 2.8189098E+001, 2.7434032E+001, 2.7840490E+001, 2.7389669E+001, 2.7713151E+001, 2.7551661E+001, 2.7540124E+001, 3.7499184E+001, 3.0175779E+001, 2.7129011E+001, 2.7227503E+001, 2.7114084E+001, 2.7229943E+001, 2.7106955E+001, 2.7176714E+001, 2.7282555E+001, 2.7207716E+001, 4.4655660E+001, 3.2929802E+001
 1.8801905E+001, 3.8065899E+001, 4.0499275E+001, 4.0270697E+001, 4.2098990E+001, 3.2070142E+001, 3.2999339E+001, 3.2943831E+001, 3.3785486E+001, 2.7502572E+001, 2.8205511E+001, 2.7451103E+001, 2.7856210E+001, 2.7409499E+001, 2.7726776E+001, 2.7607960E+001, 2.7563968E+001, 3.9180034E+001, 3.0698015E+001, 2.7131699E+001, 2.7231712E+001, 2.7116372E+001, 2.7234439E+001, 2.7111760E+001, 2.7181517E+001, 2.7273879E+001, 2.7218869E+001, 4.4589136E+001, 3.3574653E+001
 1.9204364E+001, 3.8487476E+001, 4.0921247E+001, 4.0873515E+001, 4.2511447E+001, 3.2291400E+001, 3.3249794E+001, 3.3266768E+001, 3.4042322E+001, 2.7513102E+001, 2.8223997E+001, 2.7468948E+001, 2.7874602E+001, 2.7432975E+001, 2.7742680E+001, 2.7659539E+001, 2.7590598E+001, 3.9309860E+001, 3.1224419E+001, 2.7134627E+001, 2.7236153E+001, 2.7118902E+001, 2.7239291E+001, 2.7117016E+001, 2.7186787E+001, 2.7262678E+001, 2.7229289E+001, 4.2669873E+001, 3.4141856E+001
 1.9602465E+001, 3.8858074E+001, 4.1364628E+001, 4.1361236E+001, 4.2903080E+001, 3.2502294E+001, 3.3499488E+001, 3.3561607E+001, 3.4292710E+001, 2.7523007E+001, 2.8240005E+001, 2.7485356E+001, 2.7891330E+001, 2.7459092E+001, 2.7757840E+001, 2.7729589E+001, 2.7618884E+001, 3.9323269E+001, 3.1701510E+001, 2.7137623E+001, 2.7240376E+001, 2.7121778E+001, 2.7243607E+001, 2.7122543E+001, 2.7191741E+001, 2.7255003E+001, 2.7238812E+001, 3.7432062E+001, 3.4475449E+001
 2.0001549E+001, 3.9127597E+001, 4.1817980E+001, 4.1743979E+001, 4.3256286E+001, 3.2688351E+001, 3.3753903E+001, 3.3833022E+001, 3.4528545E+001, 2.7532951E+001, 2.8255581E+001, 2.7500533E+001, 2.7907953E+001, 2.7487393E+001, 2.7773205E+001, 2.7846297E+001, 2.7649367E+001, 3.9269888E+001, 3.2141762E+001, 2.7140566E+001, 2.7244439E+001, 2.7125186E+001, 2.7247825E+001, 2.7128568E+001, 2.7196696E+001, 2.7253412E+001, 2.7247511E+001, 3.1586767E+001, 3.4449742E+001
 2.0405809E+001, 3.9320885E+001, 4.2291446E+001, 4.2071717E+001, 4.3565966E+001, 3.2841982E+001, 3.4027384E+001, 3.4093298E+001, 3.4746877E+001, 2.7543231E+001, 2.8270917E+001, 2.7515386E+001, 2.7924736E+001, 2.7517820E+001, 2.7789711E+001, 2.8022758E+001, 2.7686249E+001, 3.8330136E+001, 3.2521741E+001, 2.7143517E+001, 2.7248606E+001, 2.7129223E+001, 2.7252189E+001, 2.7135352E+001, 2.7201847E+001, 2.7258155E+001, 2.7256086E+001, 2.9078598E+001, 3.4204398E+001
 2.0801927E+001, 3.9548773E+001, 4.2773499E+001, 4.2327671E+001, 4.3844992E+001, 3.3011446E+001, 3.4312458E+001, 3.4323416E+001, 3.4951129E+001, 2.7554483E+001, 2.8288116E+001, 2.7531663E+001, 2.7943248E+001, 2.7550008E+001, 2.7808215E+001, 2.8261068E+001, 2.7731890E+001, 3.6749702E+001, 3.2804189E+001, 2.7146458E+001, 2.7252883E+001, 2.7133837E+001, 2.7256762E+001, 2.7142983E+001, 2.7207235E+001, 2.7269077E+001, 2.7264783E+001, 2.8466882E+001, 3.3926849E+001
 2.1200724E+001, 3.9831452E+001, 4.3274100E+001, 4.2515823E+001, 4.4121341E+001, 3.3209741E+001, 3.4613003E+001, 3.4523992E+001, 3.5153031E+001, 2.7564706E+001, 2.8302596E+001, 2.7547673E+001, 2.7959522E+001, 2.7581977E+001, 2.7825846E+001, 2.8570540E+001, 2.7787251E+001, 3.5302614E+001, 3.2984562E+001, 2.7149157E+001, 2.7256801E+001, 2.7138703E+001, 2.7260929E+001, 2.7151412E+001, 2.7212481E+001, 2.7286260E+001, 2.7273613E+001, 2.8526036E+001, 3.3686130E+001
 2.1602287E+001, 4.0101808E+001, 4.3799054E+001, 4.2652365E+001, 4.4439631E+001, 3.3399242E+001, 3.4932671E+001, 3.4708754E+001, 3.5371238E+001, 2.7575724E+001, 2.8319134E+001, 2.7564609E+001, 2.7977196E+001, 2.7614033E+001, 2.7845416E+001, 2.8949341E+001, 2.7857041E+001, 3.4679337E+001, 3.3097370E+001, 2.7151865E+001, 2.7260989E+001, 2.7144094E+001, 2.7265602E+001, 2.7161051E+001, 2.7218154E+001, 2.7310305E+001, 2.7283239E+001, 2.9802497E+001, 3.3462391E+001
 2.2003329E+001, 4.0400438E+001, 4.4336346E+001, 4.2750853E+001, 4.4823512E+001, 3.3608621E+001, 3.5265302E+001, 3.4881179E+001, 3.5604794E+001, 2.7586897E+001, 2.8336462E+001, 2.7582785E+001, 2.7995905E+001, 2.7646755E+001, 2.7866357E+001, 2.9375987E+001, 2.7943327E+001, 3.4914154E+001, 3.3194814E+001, 2.7154549E+001, 2.7264990E+001, 2.7149695E+001, 2.7270169E+001, 2.7171996E+001, 2.7224151E+001, 2.7342662E+001, 2.7294048E+001, 3.4257271E+001, 3.3367832E+001
 2.2400379E+001, 4.0698479E+001, 4.4949100E+001, 4.2861861E+001, 4.5261180E+001, 3.3832075E+001, 3.5628372E+001, 3.5053562E+001, 3.5852411E+001, 2.7596480E+001, 2.8350621E+001, 2.7600718E+001, 2.8012561E+001, 2.7679528E+001, 2.7886371E+001, 2.9819889E+001, 2.8044953E+001, 3.5552781E+001, 3.3310547E+001, 2.7157448E+001, 2.7268613E+001, 2.7155511E+001, 2.7274492E+001, 2.7184471E+001, 2.7230177E+001, 2.7392260E+001, 2.7306341E+001, 4.0860205E+001, 3.3597223E+001
 2.2801032E+001, 4.0977872E+001, 4.5655223E+001, 4.3096721E+001, 4.5752779E+001, 3.4065855E+001, 3.6022800E+001, 3.5264391E+001, 3.6130953E+001, 2.7606511E+001, 2.8366352E+001, 2.7619573E+001, 2.8030754E+001, 2.7713738E+001, 2.7908161E+001, 3.0128199E+001, 2.8160389E+001, 3.6138421E+001, 3.3451988E+001, 2.7161192E+001, 2.7272379E+001, 2.7162164E+001, 2.7279017E+001, 2.7199367E+001, 2.7236815E+001, 2.7489415E+001, 2.7321961E+001, 4.4992650E+001, 3.4130747E+001
 2.3204591E+001, 4.1225985E+001, 4.6426486E+001, 4.3574223E+001, 4.6269814E+001, 3.4294348E+001, 3.6434106E+001, 3.5549879E+001, 3.6426808E+001, 2.7616740E+001, 2.8382007E+001, 2.7638595E+001, 2.8048718E+001, 2.7749241E+001, 2.7930506E+001, 3.0218532E+001, 2.8279594E+001, 3.6570885E+001, 3.3611956E+001, 2.7165899E+001, 2.7276360E+001, 2.7170497E+001, 2.7283914E+001, 2.7217669E+001, 2.7244048E+001, 2.7704284E+001, 2.7345025E+001, 4.7121154E+001, 3.4804281E+001
 2.3600966E+001, 4.1528834E+001, 4.7239499E+001, 4.4323040E+001, 4.6789075E+001, 3.4536405E+001, 3.6838897E+001, 3.5914193E+001, 3.6726269E+001, 2.7626988E+001, 2.8396881E+001, 2.7657727E+001, 2.8066965E+001, 2.7785662E+001, 2.7953592E+001, 3.0095105E+001, 2.8392334E+001, 3.6949252E+001, 3.3781435E+001, 2.7171056E+001, 2.7280331E+001, 2.7181006E+001, 2.7288854E+001, 2.7239843E+001, 2.7251998E+001, 2.8076485E+001, 2.7382092E+001, 4.9177203E+001, 3.5550137E+001
 2.4004105E+001, 4.2043921E+001, 4.8060568E+001, 4.5225300E+001, 4.7316275E+001, 3.4840585E+001, 3.7249632E+001, 3.6323885E+001, 3.7032223E+001, 2.7639070E+001, 2.8414297E+001, 2.7677595E+001, 2.8087132E+001, 2.7822321E+001, 2.7978566E+001, 2.9741585E+001, 2.8488861E+001, 3.7476637E+001, 3.3962403E+001, 2.7177048E+001, 2.7284709E+001, 2.7194247E+001, 2.7294701E+001, 2.7265949E+001, 2.7261172E+001, 2.8494678E+001, 2.7436742E+001, 5.0555277E+001, 3.6366593E+001
 2.4401252E+001, 4.2796695E+001, 4.8855635E+001, 4.6171793E+001, 4.7863762E+001, 3.5225712E+001, 3.7674742E+001, 3.6756804E+001, 3.7352248E+001, 2.7651650E+001, 2.8429173E+001, 2.7696657E+001, 2.8105856E+001, 2.7856666E+001, 2.8002578E+001, 2.9339262E+001, 2.8562549E+001, 3.8504258E+001, 3.4172165E+001, 2.7183559E+001, 2.7288937E+001, 2.7209513E+001, 2.7300525E+001, 2.7294906E+001, 2.7271073E+001, 2.8774835E+001, 2.7503840E+001, 5.1072575E+001, 3.7187722E+001
 2.4800316E+001, 4.3676133E+001, 4.9543122E+001, 4.7087843E+001, 4.8426293E+001, 3.5660446E+001, 3.8058612E+001, 3.7197170E+001, 3.7684898E+001, 2.7666067E+001, 2.8445405E+001, 2.7715659E+001, 2.8125962E+001, 2.7888790E+001, 2.8027409E+001, 2.9058075E+001, 2.8615514E+001, 4.0673028E+001, 3.4453556E+001, 2.7190640E+001, 2.7293367E+001, 2.7226457E+001, 2.7307030E+001, 2.7325631E+001, 2.7282034E+001, 2.8861702E+001, 2.7574642E+001, 5.2196234E+001, 3.7977544E+001
 2.5203838E+001, 4.4570791E+001, 5.0150475E+001, 4.7915952E+001, 4.8998946E+001, 3.6115189E+001, 3.8407619E+001, 3.7625788E+001, 3.8028806E+001, 2.7682018E+001, 2.8464696E+001, 2.7734977E+001, 2.8148227E+001, 2.7919756E+001, 2.8054220E+001, 2.8953961E+001, 2.8658544E+001, 4.3686993E+001, 3.4872401E+001, 2.7198764E+001, 2.7298542E+001, 2.7245392E+001, 2.7314935E+001, 2.7357929E+001, 2.7294546E+001, 2.8826511E+001, 2.7644949E+001, 5.4420082E+001, 3.8811530E+001
 2.5600795E+001, 4.5521642E+001, 5.0715071E+001, 4.8619269E+001, 4.9559401E+001, 3.6585216E+001, 3.8745530E+001, 3.8024482E+001, 3.8372271E+001, 2.7696658E+001, 2.8482314E+001, 2.7752952E+001, 2.8168664E+001, 2.7946780E+001, 2.8079906E+001, 2.9030759E+001, 2.8699307E+001, 4.5852103E+001, 3.5419375E+001, 2.7207990E+001, 2.7303706E+001, 2.7265696E+001, 2.7323076E+001, 2.7390799E+001, 2.7307746E+001, 2.8781767E+001, 2.7709558E+001, 5.4909621E+001, 3.9662265E+001
 2.6003164E+001, 4.6451545E+001, 5.1243095E+001, 4.9222136E+001, 5.0097410E+001, 3.7068919E+001, 3.9083664E+001, 3.8399886E+001, 3.8711720E+001, 2.7710662E+001, 2.8501661E+001, 2.7770844E+001, 2.8189305E+001, 2.7965991E+001, 2.8105731E+001, 2.9209428E+001, 2.8745676E+001, 4.6663840E+001, 3.6014555E+001, 2.7218945E+001, 2.7309132E+001, 2.7287445E+001, 2.7331920E+001, 2.7424155E+001, 2.7321867E+001, 2.8783368E+001, 2.7768254E+001, 5.0671360E+001, 4.0370606E+001
 2.6403170E+001, 4.7271373E+001, 5.1710558E+001, 4.9765803E+001, 5.0608542E+001, 3.7542719E+001, 3.9413063E+001, 3.8761761E+001, 3.9046701E+001, 2.7722897E+001, 2.8519535E+001, 2.7788399E+001, 2.8208603E+001, 2.7976459E+001, 2.8130622E+001, 2.9293167E+001, 2.8797795E+001, 4.6465781E+001, 3.6579813E+001, 2.7232144E+001, 2.7314839E+001, 2.7310669E+001, 2.7341503E+001, 2.7458518E+001, 2.7336993E+001, 2.8825099E+001, 2.7822909E+001, 3.9862697E+001, 4.0608767E+001
 2.6801667E+001, 4.7966851E+001, 5.2097504E+001, 5.0315036E+001, 5.1078048E+001, 3.7978229E+001, 3.9718913E+001, 3.9126469E+001, 3.9370751E+001, 2.7734280E+001, 2.8539176E+001, 2.7805004E+001, 2.8228958E+001, 2.7978813E+001, 2.8155950E+001, 2.9249803E+001, 2.8849008E+001, 4.6114412E+001, 3.7092452E+001, 2.7247916E+001, 2.7321349E+001, 2.7335281E+001, 2.7352093E+001, 2.7494733E+001, 2.7353330E+001, 2.8925555E+001, 2.7876632E+001, 3.4932314E+001, 4.0363337E+001
 2.7202075E+001, 4.8628664E+001, 5.2406409E+001, 5.0940360E+001, 5.1485540E+001, 3.8400166E+001, 3.9996226E+001, 3.9517942E+001, 3.9678563E+001, 2.7743297E+001, 2.8556176E+001, 2.7818175E+001, 2.8247012E+001, 2.7972598E+001, 2.8178606E+001, 2.9115346E+001, 2.8890849E+001, 4.5985077E+001, 3.7574896E+001, 2.7265988E+001, 2.7328141E+001, 2.7361103E+001, 2.7363046E+001, 2.7533732E+001, 2.7370370E+001, 2.9133857E+001, 2.7936013E+001, 3.5369144E+001, 4.0059994E+001
 2.7600860E+001, 4.9272075E+001, 5.2649426E+001, 5.1628842E+001, 5.1841665E+001, 3.8808890E+001, 4.0244269E+001, 3.9930346E+001, 3.9973835E+001, 2.7750523E+001, 2.8572487E+001, 2.7829162E+001, 2.8265186E+001, 2.7964369E+001, 2.8200394E+001, 2.8974469E+001, 2.8922653E+001, 4.5922190E+001, 3.8037980E+001, 2.7286200E+001, 2.7335697E+001, 2.7388306E+001, 2.7374918E+001, 2.7577033E+001, 2.7388812E+001, 2.9525821E+001, 2.8009194E+001, 3.6146483E+001, 3.9812556E+001
 2.8000038E+001, 4.9848475E+001, 5.2844174E+001, 5.2252253E+001, 5.2197012E+001, 3.9194132E+001, 4.0464961E+001, 4.0323031E+001, 4.0270798E+001, 2.7755716E+001, 2.8589657E+001, 2.7838233E+001, 2.8283880E+001, 2.7957641E+001, 2.8222071E+001, 2.8844988E+001, 2.8945325E+001, 4.5799168E+001, 3.8473720E+001, 2.7308172E+001, 2.7344386E+001, 2.7417000E+001, 2.7388168E+001, 2.7626376E+001, 2.7409044E+001, 3.0121747E+001, 2.8105339E+001, 3.7025703E+001, 3.9613604E+001
 2.8400104E+001, 5.0345758E+001, 5.3010703E+001, 5.2769077E+001, 5.2568321E+001, 3.9547426E+001, 4.0664428E+001, 4.0696769E+001, 4.0572330E+001, 2.7757467E+001, 2.8604847E+001, 2.7844484E+001, 2.8301216E+001, 2.7952078E+001, 2.8242138E+001, 2.8733675E+001, 2.8960520E+001, 4.5649478E+001, 3.8873082E+001, 2.7331242E+001, 2.7353771E+001, 2.7447015E+001, 2.7402104E+001, 2.7684493E+001, 2.7430959E+001, 3.0737536E+001, 2.8229330E+001, 3.9411589E+001, 3.9500856E+001
 2.8802621E+001, 5.0853091E+001, 5.3167515E+001, 5.3226754E+001, 5.2943445E+001, 3.9894646E+001, 4.0852560E+001, 4.1064436E+001, 4.0876628E+001, 2.7756204E+001, 2.8618263E+001, 2.7847735E+001, 2.8317620E+001, 2.7947387E+001, 2.8260875E+001, 2.8660819E+001, 2.8969311E+001, 4.5418966E+001, 3.9230296E+001, 2.7354841E+001, 2.7363733E+001, 2.7478570E+001, 2.7416710E+001, 2.7758353E+001, 2.7455126E+001, 3.1094907E+001, 2.8373287E+001, 4.4982082E+001, 3.9621162E+001
 2.9201894E+001, 5.1352584E+001, 5.3327290E+001, 5.3657646E+001, 5.3327722E+001, 4.0245563E+001, 4.1038716E+001, 4.1429820E+001, 4.1192591E+001, 2.7754792E+001, 2.8630979E+001, 2.7848344E+001, 2.8332948E+001, 2.7943856E+001, 2.8278826E+001, 2.8608941E+001, 2.8975167E+001, 4.5110711E+001, 3.9544923E+001, 2.7378693E+001, 2.7374586E+001, 2.7512054E+001, 2.7432449E+001, 2.7859692E+001, 2.7482557E+001, 3.1050937E+001, 2.8519081E+001, 5.0309669E+001, 4.0065311E+001
 2.9600419E+001, 5.1789637E+001, 5.3505194E+001, 5.4069427E+001, 5.3714306E+001, 4.0595582E+001, 4.1239853E+001, 4.1793228E+001, 4.1517679E+001, 2.7756382E+001, 2.8645468E+001, 2.7848666E+001, 2.8349872E+001, 2.7941698E+001, 2.8297966E+001, 2.8577610E+001, 2.8980180E+001, 4.4941479E+001, 3.9823301E+001, 2.7402745E+001, 2.7386443E+001, 2.7547682E+001, 2.7449765E+001, 2.7997112E+001, 2.7514951E+001, 3.0715255E+001, 2.8647372E+001, 5.2553572E+001, 4.0671314E+001
 3.0003004E+001, 5.2145511E+001, 5.3714207E+001, 5.4469452E+001, 5.4102385E+001, 4.0914595E+001, 4.1472035E+001, 4.2151326E+001, 4.1846564E+001, 2.7760619E+001, 2.8658132E+001, 2.7848182E+001, 2.8364422E+001, 2.7939400E+001, 2.8315369E+001, 2.8569137E+001, 2.8984450E+001, 4.5065643E+001, 4.0083090E+001, 2.7427251E+001, 2.7398890E+001, 2.7585059E+001, 2.7467614E+001, 2.8157354E+001, 2.7552517E+001, 3.0264606E+001, 2.8747760E+001, 5.3304338E+001, 4.1301761E+001
 3.0404891E+001, 5.2474155E+001, 5.3958477E+001, 5.4867199E+001, 5.4503097E+001, 4.1221633E+001, 4.1725303E+001, 4.2503641E+001, 4.2175689E+001, 2.7767144E+001, 2.8669628E+001, 2.7847316E+001, 2.8378123E+001, 2.7936749E+001, 2.8331668E+001, 2.8553432E+001, 2.8988295E+001, 4.5281482E+001, 4.0333676E+001, 2.7452300E+001, 2.7411712E+001, 2.7623171E+001, 2.7486196E+001, 2.8299362E+001, 2.7595026E+001, 2.9954923E+001, 2.8821642E+001, 5.3324709E+001, 4.1909445E+001
 3.0803712E+001, 5.2784842E+001, 5.4253338E+001, 5.5227210E+001, 5.4903842E+001, 4.1521950E+001, 4.1983392E+001, 4.2838672E+001, 4.2493041E+001, 2.7775141E+001, 2.8681300E+001, 2.7844771E+001, 2.8391386E+001, 2.7934361E+001, 2.8347180E+001, 2.8532881E+001, 2.8990594E+001, 4.5492451E+001, 4.0569838E+001, 2.7477635E+001, 2.7425066E+001, 2.7659650E+001, 2.7505623E+001, 2.8383614E+001, 2.7640126E+001, 2.9883976E+001, 2.8881616E+001, 5.2850040E+001, 4.2460192E+001
 3.1206389E+001, 5.3157381E+001, 5.4632265E+001, 5.5538339E+001, 5.5290493E+001, 4.1876134E+001, 4.2266665E+001, 4.3153482E+001, 4.2792241E+001, 2.7783359E+001, 2.8693389E+001, 2.7838408E+001, 2.8403563E+001, 2.7931880E+001, 2.8361954E+001, 2.8510820E+001, 2.8992221E+001, 4.5963908E+001, 4.0804250E+001, 2.7502874E+001, 2.7439277E+001, 2.7691141E+001, 2.7525916E+001, 2.8405048E+001, 2.7685507E+001, 2.9934649E+001, 2.8938663E+001, 5.2369618E+001, 4.2952160E+001
 3.1601256E+001, 5.3597679E+001, 5.5123329E+001, 5.5820963E+001, 5.5656272E+001, 4.2267492E+001, 4.2603000E+001, 4.3458475E+001, 4.3077336E+001, 2.7791084E+001, 2.8705734E+001, 2.7829433E+001, 2.8416147E+001, 2.7929848E+001, 2.8376481E+001, 2.8495891E+001, 2.8992807E+001, 4.6937824E+001, 4.1057619E+001, 2.7526954E+001, 2.7453749E+001, 2.7714519E+001, 2.7546201E+001, 2.8393720E+001, 2.7729084E+001, 3.0046243E+001, 2.8996617E+001, 5.2657116E+001, 4.3417069E+001
 3.2002743E+001, 5.3992380E+001, 5.5681513E+001, 5.6093023E+001, 5.6000803E+001, 4.2630909E+001, 4.2977164E+001, 4.3764749E+001, 4.3363111E+001, 2.7797904E+001, 2.8719463E+001, 2.7821418E+001, 2.8429044E+001, 2.7929771E+001, 2.8391061E+001, 2.8507709E+001, 2.8993255E+001, 4.8476249E+001, 4.1360759E+001, 2.7549341E+001, 2.7468771E+001, 2.7729611E+001, 2.7566640E+001, 2.8385031E+001, 2.7770682E+001, 3.0241115E+001, 2.9059079E+001, 5.3396819E+001, 4.3906602E+001
 3.2403047E+001, 5.4345244E+001, 5.6237819E+001, 5.6349737E+001, 5.6320753E+001, 4.2974863E+001, 4.3358821E+001, 4.4063945E+001, 4.3651806E+001, 2.7801403E+001, 2.8728834E+001, 2.7815924E+001, 2.8438248E+001, 2.7931622E+001, 2.8403091E+001, 2.8594778E+001, 2.8995239E+001, 5.0019227E+001, 4.1733332E+001, 2.7569497E+001, 2.7483851E+001, 2.7738246E+001, 2.7586269E+001, 2.8393804E+001, 2.7810721E+001, 3.0534375E+001, 2.9130718E+001, 5.3083128E+001, 4.4399319E+001
 3.2801762E+001, 5.4692953E+001, 5.6757691E+001, 5.6591829E+001, 5.6638448E+001, 4.3320831E+001, 4.3728933E+001, 4.4348203E+001, 4.3941944E+001, 2.7805640E+001, 2.8740737E+001, 2.7815903E+001, 2.8449431E+001, 2.7936238E+001, 2.8416187E+001, 2.8822959E+001, 2.9005351E+001, 5.0777697E+001, 4.2156892E+001, 2.7587422E+001, 2.7499256E+001, 2.7743554E+001, 2.7605754E+001, 2.8408739E+001, 2.7850150E+001, 3.0931676E+001, 2.9215195E+001, 5.2476816E+001, 4.4829181E+001
 3.3202732E+001, 5.5054997E+001, 5.7246555E+001, 5.6848586E+001, 5.6994152E+001, 4.3680828E+001, 4.4090095E+001, 4.4633641E+001, 4.4243882E+001, 2.7811035E+001, 2.8751829E+001, 2.7819995E+001, 2.8460532E+001, 2.7943619E+001, 2.8429003E+001, 2.9295414E+001, 2.9034150E+001, 5.0906840E+001, 4.2586632E+001, 2.7603396E+001, 2.7514684E+001, 2.7748224E+001, 2.7624376E+001, 2.8408071E+001, 2.7888378E+001, 3.1453772E+001, 2.9318011E+001, 5.3699925E+001, 4.5236630E+001
 3.3602710E+001, 5.5360475E+001, 5.7708588E+001, 5.7137978E+001, 5.7402983E+001, 4.4012485E+001, 4.4438103E+001, 4.4928643E+001, 4.4562571E+001, 2.7818141E+001, 2.8762915E+001, 2.7827281E+001, 2.8471781E+001, 2.7953127E+001, 2.8441550E+001, 3.0118532E+001, 2.9097107E+001, 5.1307299E+001, 4.3008229E+001, 2.7617835E+001, 2.7530057E+001, 2.7754786E+001, 2.7642452E+001, 2.8388496E+001, 2.7924369E+001, 3.2112758E+001, 2.9444107E+001, 5.6518379E+001, 4.5732701E+001
 3.4003186E+001, 5.5595926E+001, 5.8146742E+001, 5.7468417E+001, 5.7853662E+001, 4.4312427E+001, 4.4766652E+001, 4.5233998E+001, 4.4896200E+001, 2.7825144E+001, 2.8773901E+001, 2.7837373E+001, 2.8484398E+001, 2.7964376E+001, 2.8454544E+001, 3.1233498E+001, 2.9211398E+001, 5.2061253E+001, 4.3439749E+001, 2.7631143E+001, 2.7545313E+001, 2.7764693E+001, 2.7660359E+001, 2.8363075E+001, 2.7957631E+001, 3.2863354E+001, 2.9596499E+001, 5.8491997E+001, 4.6341289E+001
 3.4404286E+001, 5.5800067E+001, 5.8567401E+001, 5.7848598E+001, 5.8328598E+001, 4.4614149E+001, 4.5078415E+001, 4.5551441E+001, 4.5240061E+001, 2.7829642E+001, 2.8786408E+001, 2.7849536E+001, 2.8498835E+001, 2.7977252E+001, 2.8469055E+001, 3.2290483E+001, 2.9383249E+001, 5.2511958E+001, 4.3886519E+001, 2.7643518E+001, 2.7560704E+001, 2.7778566E+001, 2.7678222E+001, 2.8341659E+001, 2.7988171E+001, 3.3586677E+001, 2.9774788E+001, 5.7089111E+001, 4.6956665E+001
 3.4802322E+001, 5.5927484E+001, 5.8970138E+001, 5.8277435E+001, 5.8800900E+001, 4.4883638E+001, 4.5379617E+001, 4.5883607E+001, 4.5582428E+001, 2.7829485E+001, 2.8796435E+001, 2.7861722E+001, 2.8511792E+001, 2.7990049E+001, 2.8482534E+001, 3.2891275E+001, 2.9590441E+001, 5.2283097E+001, 4.4324554E+001, 2.7654974E+001, 2.7575863E+001, 2.7797071E+001, 2.7695881E+001, 2.8326707E+001, 2.8015681E+001, 3.4164055E+001, 2.9971823E+001, 5.2245145E+001, 4.7360842E+001
